Precinct Name,Carson_Ben,Fiorina_Carly,Christie_Chris,Trump_Donald,Bush_Jeb,Gilmore_Jim,Kasich_John,Graham_Lindsey,Rubio_Marco,Huckabee_Mike,Cruz_Ted,Paul_Rand,Santorum_Rick,Sanders_Bernie,Clinton_Hillary,O'Malley_Martin,
711 - PRICE,10,0,2,94,3,0,91,0,173,1,51,2,1,154,280,4,
712 - SHREVE,6,1,1,66,2,0,72,0,156,0,38,0,0,139,238,1,
713 - TIMBER LANE,13,0,0,81,1,0,71,1,187,0,43,1,0,244,431,3,
714 - WALKER,15,0,0,139,5,1,64,1,232,0,71,1,1,234,386,2,
717 - WOODBURN,6,1,1,85,2,0,46,0,128,0,38,2,0,193,284,4,
718 - PINE RIDGE,8,1,0,122,0,0,69,1,141,2,56,1,0,190,272,3,
720 - THOREAU,16,1,2,139,2,0,120,0,267,0,82,2,0,254,436,1,
721 - MERRIFIELD,13,1,1,125,3,2,91,0,268,0,71,5,0,431,500,0,
726 - MAGARITY,31,2,0,127,4,0,74,0,215,0,56,2,0,273,407,3,
727 - OAKTON,23,1,2,167,4,2,152,1,234,0,85,2,1,123,342,2,
729 - NOTTOWAY,17,0,0,121,4,1,117,0,301,1,84,1,0,250,439,1,
730 - PENDERBROOK,17,1,2,159,1,2,92,0,269,1,78,0,0,223,361,4,
731 - TYSONS,11,1,1,116,0,0,30,0,175,0,63,0,0,252,292,1,
732 - OAK MARR,20,1,2,219,2,0,156,0,382,1,107,1,0,220,417,2,
733 - KILMER,14,1,0,145,3,0,108,0,262,0,65,1,1,311,541,3,
734 - HUNTERS BRANCH,11,0,0,75,1,0,58,0,147,1,18,1,0,220,284,0,
801 - BURKE,36,1,0,223,2,0,133,0,330,0,109,2,0,356,528,2,
802 - CEDAR LAKE,9,0,0,72,0,0,23,0,73,0,29,1,0,95,128,2,
803 - CLIFTON,44,4,1,395,0,0,180,1,417,0,198,3,0,193,371,2,
804 - COLCHESTER,14,0,0,156,4,0,80,1,164,0,110,0,0,84,164,2,
805 - FAIRFAX STATION,18,2,1,119,1,1,100,0,198,0,62,2,0,92,154,1,
806 - SYDENSTRICKER,25,1,0,149,1,0,130,0,371,1,112,5,0,190,380,2,
807 - HUNT VALLEY,24,2,0,110,2,1,119,0,230,1,76,2,0,133,253,6,
811 - POHICK,13,0,0,87,3,0,54,0,154,2,46,1,1,177,231,4,
812 - VALLEY,23,0,0,147,5,0,101,0,269,1,86,2,1,227,328,4,
815 - WOODYARD,25,0,0,218,3,0,153,0,303,0,88,2,0,134,259,1,
824 - ORANGE,39,3,0,226,5,0,195,3,420,2,167,2,2,271,447,5,
825 - CHERRY RUN,21,1,0,157,4,0,118,0,307,0,109,0,0,161,351,2,
827 - IRVING,19,1,0,140,3,0,114,0,291,0,92,2,1,207,350,2,
833 - WHITE OAKS,28,0,0,159,4,0,72,3,217,0,98,2,1,225,332,3,
838 - SANGSTER,27,1,1,130,0,0,116,0,291,2,93,1,0,149,271,0,
839 - SILVERBROOK,24,0,0,226,2,0,222,0,384,0,139,1,1,188,372,2,
840 - WEST SPRINGFIELD,26,3,1,158,2,0,155,0,333,2,79,1,0,193,406,3,
841 - POPES HEAD,12,1,2,117,0,0,106,0,189,1,79,0,2,84,156,1,
842 - PARKWAY,24,1,0,148,5,0,116,0,243,1,66,1,0,121,277,2,
843 - FAIR LAKES,24,1,2,144,4,0,74,0,204,2,103,1,1,239,336,6,
844 - CENTERPOINTE,16,0,1,90,2,0,51,0,130,1,50,1,0,241,260,1,
845 - FOUNTAINHEAD,34,0,1,364,3,0,197,1,417,0,127,1,0,171,432,2,
846 - GREENBRIAR EAST,24,0,0,153,4,1,64,0,209,3,96,2,1,264,328,3,
847 - GREENBRIAR WEST,18,0,0,140,3,3,47,0,210,1,74,1,0,186,266,4,
848 - FAIR OAKS,18,0,1,125,3,0,48,0,197,1,68,2,0,211,323,4,
849 - NEWGATE NORTH,15,0,0,106,4,0,71,0,222,0,50,0,0,122,187,1,
850 - SOUTH RUN,26,1,0,196,3,0,190,0,333,1,131,1,0,136,309,3,
851 - WILLOW SPRINGS,25,0,0,177,4,1,96,1,242,0,92,0,0,174,254,2,
854 - NEWGATE SOUTH,30,0,1,230,0,1,158,2,452,1,95,0,0,153,262,5,
901 - CENTRE RIDGE,22,1,0,124,5,0,52,0,162,0,61,0,0,260,277,1,
902 - BROOKFIELD,23,0,1,160,0,1,64,0,201,2,113,3,0,262,409,3,
903 - CUB RUN,27,2,2,223,1,0,111,0,294,0,140,3,0,317,376,4,
904 - STONECROFT,19,0,1,92,1,0,52,0,149,0,83,0,0,104,114,3,
905 - FRANKLIN,6,1,0,57,0,1,55,0,102,0,26,3,0,72,127,2,
908 - HIDDEN MEADOW,14,1,3,137,2,0,109,0,262,0,91,0,0,163,275,2,
909 - OAK HILL,17,2,2,118,3,0,89,0,275,0,75,3,1,163,284,0,
910 - LONDON TOWNE,37,0,0,144,1,0,55,2,194,0,89,0,0,326,396,5,
911 - NAVY,16,0,0,182,2,0,143,1,315,0,98,2,0,205,412,1,
913 - ROCKY RUN,23,0,2,290,3,1,115,1,369,0,165,3,1,246,441,2,
914 - VALE,17,0,0,138,1,0,107,1,263,0,81,1,0,170,276,2,
915 - VIRGINIA RUN,31,3,1,251,1,0,118,0,303,1,139,3,0,138,238,2,
916 - WAPLES MILL,24,2,4,282,2,0,211,0,489,0,163,3,2,262,535,6,
917 - STONE NORTH,18,0,2,93,1,1,42,0,181,0,67,4,0,142,197,3,
918 - CENTREVILLE,32,0,0,172,3,0,66,0,242,1,110,4,0,323,377,3,
919 - GREEN TRAILS,18,0,1,168,4,3,68,0,253,2,122,4,0,280,383,4,
920 - CHANTILLY,9,0,0,135,3,0,88,0,207,0,55,0,0,169,322,3,
921 - DEER PARK,35,3,1,258,3,0,122,0,296,1,118,5,1,233,296,3,
923 - BULL RUN,16,1,0,190,1,0,92,0,245,2,103,2,0,88,196,2,
924 - SPINDLE,9,1,0,42,1,1,13,0,87,0,31,1,0,136,203,3,
925 - OLD MILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
926 - POWELL,31,0,0,170,6,1,52,0,197,1,98,5,0,270,346,3,
927 - ARMFIELD,21,0,0,120,1,0,51,1,121,0,36,0,1,125,194,3,
928 - POPLAR TREE,15,1,0,179,2,1,115,0,293,1,97,0,0,142,301,3,
929 - DIFFICULT RUN,4,0,0,59,0,0,51,0,69,0,28,0,0,35,88,2,
930 - LEES CORNER ,15,0,0,111,4,1,100,0,241,0,80,2,0,175,245,2,
931 - CARSON,16,0,2,101,3,1,73,0,163,1,66,0,0,141,218,0,
932 - STONE SOUTH,14,1,0,70,2,1,19,1,81,0,47,3,0,122,141,4,
933 - COMPTON,5,0,0,36,2,0,17,0,56,0,23,0,0,57,56,1,
101 - KETTLE RUN,20,0,1,166,1,0,20,0,95,0,89,1,0,40,62,0,
102 - CATLETT,53,0,0,345,0,0,35,1,173,1,165,2,0,95,135,3,
103 - CASANOVA,32,0,1,144,1,0,26,0,64,0,90,0,0,61,97,0,
104 - LOIS,24,1,1,170,1,0,14,0,64,0,77,1,0,41,70,0,
105 - OPAL,33,0,1,126,0,0,16,1,102,1,88,2,0,42,56,1,
106 - BALDWIN RIDGE,29,1,0,169,1,1,54,1,143,0,98,2,0,83,83,0,
201 - COURTHOUSE,74,3,0,276,4,0,82,0,271,1,136,3,0,210,219,4,
202 - AIRLIE,66,2,2,246,2,0,87,0,254,1,137,7,2,127,169,2,
203 - WARRENTON,60,2,2,250,4,1,64,0,239,0,137,4,0,187,203,5,
301 - MORRISVILLE,46,0,1,251,4,1,29,1,96,0,104,5,1,74,84,4,
302 - REMINGTON,62,0,1,271,7,0,42,0,183,2,144,4,1,121,160,2,
303 - BEALETON,50,0,2,317,4,0,39,1,199,0,151,5,0,169,167,3,
401 - MARSHALL,34,2,1,268,2,0,70,0,202,1,159,3,1,131,167,4,
402 - LEEDS,26,1,0,205,7,0,66,1,171,0,113,0,0,125,197,2,
403 - WATERLOO,48,1,1,318,3,0,81,1,237,1,187,1,0,159,176,2,
404 - SPRINGS VALLEY,24,0,1,141,0,2,44,0,120,0,83,1,0,42,88,0,
501 - THE PLAINS,32,0,0,168,3,0,107,0,164,0,75,0,0,124,182,0,
502 - NEW BALTIMORE,68,0,1,304,2,1,81,0,233,1,154,3,0,143,113,4,
503 - BROAD RUN,40,5,0,287,2,1,106,0,234,0,115,3,0,90,142,0,
504 - VINT HILL,67,2,0,382,4,0,127,0,390,2,266,2,0,190,212,2,
101 - LOCUST GROVE,37,0,1,210,0,0,18,0,75,2,127,2,1,155,61,0,
201 - LITTLE RIVER,44,0,1,201,2,0,23,0,108,1,139,1,0,258,85,2,
301 - COURTHOUSE,29,0,0,170,2,0,13,0,89,1,97,1,0,211,115,1,
401 - BURKS FORK,32,0,1,188,1,0,21,0,103,2,117,1,0,145,56,1,
501 - INDIAN VALLEY,38,0,0,214,2,0,17,0,84,0,125,1,0,105,48,0,
101 - PALMYRA,35,0,1,230,2,0,44,0,224,3,163,3,1,263,248,3,
201 - COLUMBIA,37,1,0,193,0,0,33,0,104,2,104,0,0,118,211,1,
301 - FORK UNION,30,2,0,177,1,1,29,0,114,0,108,0,1,114,277,5,
401 - CUNNINGHAM,60,1,0,315,2,0,53,0,197,0,202,3,1,170,201,3,
501 - RIVANNA,67,0,1,314,2,1,113,0,358,2,184,3,0,274,349,3,
102 - BURNT CHIMNEY,35,0,0,254,2,0,41,0,131,2,166,1,0,65,107,2,
103 - SCRUGGS,72,4,2,495,1,0,131,1,312,1,216,2,1,107,173,2,
201 - GLADE HILL,22,0,0,222,0,0,7,0,64,1,91,1,0,37,61,1,
202 - PENHOOK,20,0,1,195,1,0,53,0,99,0,95,0,1,30,83,1,
203 - HODGESVILLE,2,0,0,36,0,0,1,0,18,0,7,0,0,6,17,0,
204 - DUDLEY,32,0,1,161,1,0,23,0,64,0,53,0,0,26,54,0,
301 - SNOW CREEK,11,0,0,104,0,0,10,0,25,1,46,0,0,28,37,1,
302 - FORK MOUNTAIN,7,0,0,104,0,0,2,0,32,0,24,0,0,21,34,2,
303 - SONTAG,25,0,0,127,2,0,4,0,30,0,47,1,0,39,126,2,
304 - DICKINSON,4,0,0,53,1,0,4,0,26,0,30,0,0,15,78,1,
401 - HENRY,21,0,0,190,0,0,4,0,41,2,104,0,0,33,44,1,
402 - FERRUM,19,0,0,107,1,0,10,0,32,0,40,0,1,37,44,0,
403 - ENDICOTT,16,1,1,95,0,0,12,0,24,0,69,0,1,33,23,2,
501 - WAIDSBORO,15,1,0,88,1,0,8,0,57,0,53,1,0,29,41,0,
502 - CALLAWAY,35,0,1,154,0,0,9,0,56,2,120,1,0,49,39,2,
503 - BOWMANS,17,0,0,95,0,1,5,0,50,0,74,0,0,30,38,2,
504 - GOGGINSVILLE,30,0,0,148,0,0,12,0,72,0,85,1,1,38,65,0,
601 - BOONES MILL,53,0,0,183,2,0,17,0,88,1,121,1,0,65,70,1,
602 - BONBROOK,41,0,0,191,1,0,23,0,64,1,123,1,0,61,67,0,
603 - COOPERS COVE,22,0,1,177,1,0,23,0,39,1,94,1,0,41,36,0,
701 - ROCKY MOUNT EAST,39,0,0,190,2,0,8,1,70,1,83,0,0,68,143,1,
702 - ROCKY MOUNT WEST,33,0,0,103,0,0,21,1,68,0,63,0,0,48,105,1,
703 - ROCKY MOUNT SOUTH,15,0,0,104,0,0,2,0,41,0,62,0,1,30,128,0,
101 - RUSSELLS,42,0,0,265,4,0,27,1,142,0,157,1,1,63,69,1,
102 - GORE,46,0,2,240,3,0,21,0,93,2,173,2,0,84,63,0,
103 - KERNSTOWN,62,1,4,244,3,0,76,0,232,0,165,3,0,85,150,1,
104 - CEDAR CREEK,23,0,0,140,2,0,20,0,84,0,87,1,0,63,57,1,
201 - GAINESBOROUGH,25,0,0,200,2,0,18,0,67,0,104,1,0,44,43,2,
202 - ALBIN,62,0,2,229,3,0,35,0,126,0,134,1,0,78,99,2,
203 - REDLAND,56,0,1,288,3,1,40,1,151,1,167,1,1,119,100,2,
204 - NAIN,41,1,0,199,2,0,52,0,161,1,149,1,0,71,113,0,
301 - CLEAR BROOK,22,0,0,171,0,1,14,0,76,1,97,2,0,41,39,0,
302 - NEFF'S TOWN,59,1,0,232,0,0,34,0,177,0,117,2,0,142,107,1,
303 - WHITE HALL,52,1,0,293,2,0,63,2,236,2,204,2,0,127,155,5,
401 - CARPERS VALLEY,49,0,1,234,1,0,49,1,202,1,138,1,1,117,120,0,
402 - SHENANDOAH,27,0,0,130,1,0,21,0,85,1,75,1,0,61,39,1,
403 - PARKIN'S MILL,45,2,0,177,1,0,20,1,162,0,135,3,0,116,86,0,
404 - ARMEL,49,1,1,211,2,0,41,0,204,1,139,1,0,120,121,1,
501 - STEPHENS CITY,41,0,0,209,1,0,49,0,243,1,155,2,0,100,144,5,
502 - NEWTOWN,50,1,0,296,2,1,36,0,183,2,151,1,0,136,106,3,
503 - CANTERBURG,65,0,2,248,1,0,42,1,158,1,126,0,0,95,112,2,
601 - MILLBROOK,26,1,0,154,2,1,14,0,121,1,97,0,0,76,70,1,
602 - ASH HOLLOW,43,2,1,173,3,0,22,0,116,0,124,1,1,124,98,3,
603 - GREENWOOD,39,1,1,329,3,0,63,0,254,0,198,2,1,158,175,0,
101 - GLEN LYN,4,0,0,11,0,0,1,0,1,1,9,0,0,2,10,0,
102 - RICH CREEK,13,0,0,76,0,0,3,0,29,0,20,0,0,14,12,1,
103 - NARROWS,26,0,0,189,2,0,20,1,89,1,72,1,0,41,60,1,
201 - PEARISBURG,36,0,0,279,2,1,28,0,146,1,102,1,0,66,92,0,
202 - STAFFORDSVILLE,4,0,0,42,0,0,4,0,19,0,12,0,0,11,15,1,
203 - WHITE GATE,10,0,0,27,0,0,6,0,22,0,9,0,0,3,14,0,
301 - EGGLESTON,19,0,1,89,1,1,7,0,33,0,37,0,0,45,40,2,
302 - PEMBROKE,32,0,0,203,0,0,12,0,106,1,70,0,0,49,74,0,
303 - NEWPORT,27,0,1,102,1,0,13,0,61,0,32,1,0,71,75,0,
101 - HARCUM,52,2,0,198,0,0,34,0,95,3,85,1,0,57,107,3,
102 - SALEM,46,0,0,185,0,1,13,0,60,2,52,0,1,56,75,1,
103 - PEASLEY,39,0,0,144,1,0,6,0,67,1,49,0,0,35,64,0,
202 - BOTETOURT,56,1,0,324,0,0,43,0,209,2,92,1,0,115,205,1,
301 - WHITE MARSH,51,0,0,251,3,1,29,1,169,2,102,0,0,91,127,0,
302 - ROANES,62,1,1,297,0,1,36,0,224,2,107,2,1,99,140,2,
401 - HAYES,52,0,1,276,3,0,34,0,187,1,87,2,1,128,156,1,
402 - SARAHS CREEK,35,0,0,248,1,1,31,1,180,4,64,2,0,114,145,1,
501 - ACHILLES,47,2,2,514,1,1,49,0,257,1,109,1,0,103,135,0,
502 - WALKER,42,0,0,238,0,1,30,0,170,1,60,2,1,81,147,0,
101 - FIFE,21,0,1,130,1,0,14,0,62,0,53,2,0,40,138,0,
102 - HADENSVILLE,27,0,0,225,1,1,13,0,93,1,145,0,0,83,158,0,
201 - THREE SQUARE,12,0,0,41,1,0,7,0,38,0,31,1,0,20,96,1,
202 - SANDY HOOK,50,0,1,236,1,0,29,0,167,0,163,1,0,93,304,1,
301 - GOOCHLAND COURT HOUSE 1,32,0,0,167,0,0,34,0,140,1,96,3,0,73,165,0,
302 - GOOCHLAND COURT HOUSE 2,9,0,0,107,0,0,12,1,87,1,39,1,0,35,62,1,
401 - SHALLOW WELL,25,1,1,143,1,1,28,1,172,0,83,0,1,55,186,0,
402 - CENTERVILLE,34,1,0,300,0,1,65,1,364,1,137,1,0,82,147,0,
501 - MANAKIN,33,0,2,268,1,2,101,0,411,0,142,1,0,76,178,1,
502 - BLAIR ROAD,20,0,0,160,2,1,84,0,306,0,72,0,1,34,100,0,
101 - BRIDLE CREEK,8,0,0,46,0,0,2,0,9,0,11,0,0,15,13,0,
102 - FLATRIDGE,4,0,0,21,0,0,1,0,5,0,5,0,0,8,6,0,
103 - GRANT,7,0,0,40,0,0,1,0,13,0,17,0,0,14,20,0,
104 - MOUTH OF WILSON,7,0,0,21,0,0,4,0,13,0,13,0,0,21,14,1,
105 - MOUNT ROGERS,9,0,0,42,0,1,0,0,10,1,8,0,0,4,6,0,
106 - RUGBY,4,0,0,33,1,0,3,0,4,2,11,0,0,8,12,0,
107 - TROUTDALE,1,0,0,24,0,0,3,0,7,0,8,0,0,6,1,0,
108 - COMERS ROCK,4,1,0,43,0,0,0,0,7,0,10,0,1,16,8,0,
202 - ELK CREEK,6,0,0,85,0,0,6,0,25,0,31,0,0,29,24,0,
203 - INDEPENDENCE,14,0,0,152,0,1,11,0,58,1,52,0,0,43,50,1,
301 - BAYWOOD,17,0,0,78,0,0,4,0,46,0,31,0,0,16,20,0,
302 - FAIRVIEW,29,0,1,117,0,0,8,0,47,1,79,0,0,26,26,1,
401 - FRIES,13,0,0,56,0,0,5,0,22,2,20,0,0,14,8,0,
402 - PROVIDENCE,16,0,0,116,0,0,3,0,35,0,29,1,0,23,19,0,
403 - OLDTOWN,6,2,0,59,0,0,5,0,11,0,5,1,0,7,21,1,
101 - DYKE,20,0,0,137,2,0,27,0,54,0,67,2,0,40,61,0,
102 - SWIFT RUN,33,0,0,132,1,0,16,0,81,0,94,0,0,90,64,4,
201 - RUCKERSVILLE,54,0,1,243,3,0,45,0,193,0,158,2,0,140,137,0,
301 - STANARDSVILLE,53,0,1,240,2,0,39,0,121,2,151,3,0,123,115,1,
401 - MIDWAY,52,0,0,271,2,0,70,0,271,1,212,4,0,185,176,1,
101 - PRECINCT 1-A,6,0,0,25,0,0,1,0,12,0,11,0,0,13,85,0,
102 - PRECINCT 1-B,3,0,0,30,0,0,1,0,2,0,1,0,0,3,36,0,
103 - PRECINCT 1-C,0,0,0,19,0,0,2,0,2,0,0,0,0,12,77,0,
201 - PRECINCT 2-A,1,0,1,38,0,1,1,0,23,0,10,0,0,14,148,2,
202 - PRECINCT 2-B,6,0,0,80,0,0,2,0,18,0,32,0,0,12,100,0,
302 - PRECINCT 3-A,8,0,0,78,1,1,4,1,47,0,22,0,0,40,238,0,
401 - PRECINCT 4-A,6,0,0,35,1,0,6,1,23,0,3,0,0,4,28,2,
402 - PRECINCT 4-B,11,0,0,38,0,0,4,0,24,0,7,0,0,13,99,0,
403 - PRECINCT 4-C,3,0,0,28,0,0,2,0,9,0,4,0,0,2,21,0,
101 - CHILDREY,11,0,0,119,0,0,7,0,19,0,39,0,0,15,87,1,
102 - LIBERTY,2,0,0,61,0,0,1,0,17,0,17,0,0,11,41,1,
103 - REPUBLICAN GROVE,17,0,0,112,2,0,1,0,24,0,27,0,0,13,91,0,
201 - CLAYS MILL,12,0,0,91,0,0,5,0,16,0,31,0,0,8,53,0,
202 - CROSSROADS,14,1,0,75,0,0,7,0,17,0,26,0,0,11,66,0,
203 - CLOVER,12,0,0,65,1,0,7,0,20,0,19,0,0,13,104,0,
302 - MEADVILLE,7,0,0,34,0,0,2,0,9,0,8,0,0,8,71,0,
304 - VERNON HILL,10,0,0,69,0,0,3,0,30,0,32,0,0,19,47,1,
305 - SINAI,4,0,1,85,0,0,5,0,27,0,22,0,0,35,188,1,
403 - CENTER,29,0,1,166,1,0,22,0,69,1,51,0,0,19,57,1,
502 - DAN RIVER,30,0,0,194,1,0,24,0,101,1,65,1,0,47,83,1,
503 - SCOTTSBURG,8,0,0,126,1,0,3,0,17,0,37,0,0,9,31,0,
601 - BLACK WALNUT,14,0,0,122,0,0,6,0,29,0,39,0,0,19,88,0,
603 - MT CARMEL,25,0,0,129,0,0,8,0,33,0,38,0,0,27,118,3,
605 - UNION,17,0,0,47,1,0,2,0,11,0,16,0,0,16,32,0,
701 - HYCO,17,0,0,193,2,0,4,0,29,1,62,2,0,22,68,0,
702 - MIDWAY,10,0,0,117,1,0,8,0,46,0,53,0,0,14,23,0,
703 - VIRGILINA,15,0,0,87,0,0,1,1,16,0,19,0,0,5,40,2,
801 - SOUTH BOSTON EAST,15,0,1,56,0,0,6,0,37,0,19,1,0,29,181,2,
802 - SOUTH BOSTON WEST,9,0,0,48,0,0,0,0,14,0,15,0,0,17,125,0,
101 - ASHLAND,18,0,1,130,0,0,27,0,163,0,76,1,0,139,252,0,
104 - SLIDING HILL,29,0,1,196,2,0,60,0,213,1,108,2,1,125,185,1,
105 - BERKLEY,22,0,0,119,1,0,19,0,137,0,44,2,0,90,251,1,
106 - KERSEY CREEK,24,0,0,118,1,0,30,0,145,1,95,1,0,50,78,0,
107 - CHICKAHOMINY,31,0,0,163,1,1,56,0,244,0,123,5,0,108,137,0,
201 - BEAVERDAM,68,0,0,345,1,1,38,0,157,0,269,4,0,94,107,1,
202 - BLUNTS,20,3,0,134,1,0,15,1,95,1,97,1,0,69,142,0,
203 - WILMINGTON PARISH,28,1,3,257,0,0,48,0,232,1,156,1,0,69,141,1,
206 - COURTHOUSE,16,0,1,126,0,0,21,0,151,0,83,1,1,75,105,0,
208 - OAK KNOLL,39,0,2,256,1,2,42,0,162,0,122,3,0,85,109,1,
209 - WEST HANOVER,8,0,0,66,0,0,7,0,33,1,45,1,0,15,50,0,
210 - OAK HILL,19,0,0,71,0,0,16,0,110,0,45,0,0,39,32,0,
301 - CLAY,44,0,0,336,2,0,46,0,301,1,173,0,0,120,150,0,
303 - SHADY GROVE,44,1,2,275,1,0,45,0,264,0,146,0,1,85,131,0,
304 - ATLEE,102,2,0,447,2,2,131,0,544,1,306,3,0,210,270,0,
305 - COOL SPRING,49,0,0,229,2,0,113,0,380,1,139,5,0,109,161,1,
401 - BATTLEFIELD,43,1,5,369,0,0,47,0,227,0,271,1,0,50,114,1,
403 - COLD HARBOR,76,0,0,444,1,3,28,0,237,2,219,1,1,123,196,0,
404 - BLACK CREEK,65,0,0,400,3,1,44,0,235,0,264,4,0,65,93,1,
405 - PEBBLE CREEK,24,1,1,192,1,0,35,0,171,1,99,1,1,56,113,2,
406 - BEAVERDAM CREEK,16,0,0,65,2,0,9,0,35,1,42,0,0,29,45,0,
502 - RURAL POINT,39,0,0,254,1,0,44,0,290,0,209,2,0,103,141,3,
503 - NEWMAN,51,1,1,216,0,1,18,1,186,2,134,2,0,109,130,2,
504 - STUDLEY,27,0,0,240,1,1,34,1,205,2,124,2,1,66,62,1,
505 - TOTOPOTOMOY,17,0,0,194,0,0,22,0,119,0,103,0,0,31,75,0,
506 - GEORGETOWN,31,1,0,225,0,1,41,0,201,0,185,1,0,72,121,2,
507 - LAUREL MEADOW,41,1,0,272,1,1,39,0,247,1,163,2,1,88,139,1,
601 - VILLAGE,56,2,1,458,5,0,80,1,377,1,266,4,2,159,195,3,
602 - LEE DAVIS,50,0,1,329,4,0,51,0,228,0,190,2,0,102,120,1,
603 - MECHANICSVILLE,31,1,0,202,0,2,21,0,114,0,103,0,0,113,125,2,
604 - HANOVER GROVE,42,1,1,225,1,0,59,0,176,0,119,0,0,68,103,0,
701 - FARRINGTON,46,2,0,245,3,0,42,0,246,2,172,1,0,71,148,1,
702 - MONTPELIER,31,0,0,231,1,0,32,0,180,0,154,2,1,69,198,2,
703 - ROCKVILLE,44,2,0,260,3,0,61,0,260,0,149,2,0,90,140,2,
704 - ELMONT,43,0,0,262,3,0,51,0,229,1,197,0,0,126,210,2,
705 - SOUTH ANNA,21,1,0,113,2,0,33,0,167,0,101,0,1,57,64,0,
101 - COALPIT,30,0,1,226,0,0,72,0,336,1,149,1,0,259,292,3,
102 - DUMBARTON,29,1,1,101,0,1,21,0,145,0,60,2,0,267,497,4,
103 - GLEN ALLEN,38,2,1,312,2,0,93,0,429,0,147,1,0,151,365,1,
104 - GLENSIDE,15,0,1,82,1,1,15,0,61,0,30,0,0,147,354,1,
105 - GREENDALE,16,0,2,114,0,2,23,0,103,1,51,3,1,121,153,2,
106 - HERMITAGE,17,0,2,218,0,1,27,0,158,0,106,2,0,200,336,1,
107 - HILLIARD,17,0,0,98,3,0,14,0,79,1,40,2,0,156,109,1,
108 - HUNGARY CREEK,53,3,0,317,1,0,117,0,372,0,151,2,0,197,380,3,
109 - HUNTON,13,0,0,121,1,0,16,0,82,0,57,3,1,58,71,0,
110 - JOHNSON,12,0,0,73,0,0,14,0,45,1,37,1,0,73,97,1,
111 - LAKESIDE,25,0,1,213,3,3,18,0,141,0,98,0,0,268,218,3,
112 - LONGAN,34,0,2,211,1,2,22,0,217,3,101,0,0,200,262,2,
113 - MAUDE TREVVETT,18,0,1,108,0,1,21,0,94,0,65,3,0,63,110,1,
114 - MONUMENT HILLS,18,0,0,83,1,1,42,2,143,2,38,2,0,94,84,1,
115 - STAPLES MILL,60,1,1,341,2,2,93,1,417,1,209,1,0,193,370,1,
116 - SUMMIT COURT,8,1,1,102,1,0,19,0,77,0,44,1,0,30,143,1,
117 - WESTWOOD,10,1,0,142,0,0,64,0,226,0,65,1,0,171,189,0,
201 - ADAMS,6,0,0,9,0,0,0,0,6,0,7,1,0,79,627,1,
202 - AZALEA,5,0,0,20,0,0,6,0,27,0,16,1,0,177,674,3,
203 - BELMONT,13,0,0,114,1,2,20,0,115,0,70,1,0,205,323,3,
204 - BROOKLAND,5,1,0,52,2,0,5,0,36,0,12,0,0,53,81,0,
205 - CANTERBURY,18,1,3,59,11,1,50,0,175,1,20,0,0,19,112,2,
206 - CENTRAL GARDENS,5,0,0,9,0,0,0,1,10,0,7,0,0,120,856,4,
207 - CHAMBERLAYNE,21,1,0,89,0,0,27,0,122,0,72,4,0,176,691,1,
208 - FAIRFIELD,4,0,0,11,0,0,2,0,11,0,8,0,0,99,613,2,
209 - GLEN LEA,13,0,0,40,1,0,9,0,23,0,24,0,0,100,413,3,
210 - GREENWOOD,11,0,0,39,2,0,13,0,46,0,32,1,0,106,385,0,
211 - HIGHLAND GARDENS,3,0,0,7,0,0,1,0,4,0,5,1,0,68,501,2,
212 - HOLLYBROOK,8,0,0,44,0,1,4,0,41,0,21,1,0,50,151,1,
213 - HUNGARY,9,0,0,27,0,0,8,0,39,0,37,1,0,87,431,0,
214 - LONGDALE,21,0,1,78,2,0,8,0,68,1,47,4,0,130,225,1,
215 - MAPLEWOOD,9,0,0,15,0,0,3,0,21,0,14,0,0,167,883,4,
216 - MOODY,11,1,0,86,1,0,14,0,85,1,45,0,0,102,96,1,
